,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,max_depth,max_features,max_iter,n_estimators,n_neighbors,random_state,solver,weights
410,mlp,0.9133995037220843,0.9286644508959204,0.9446409989594172,0.010828531160761297,,,0.1,,,13,,,,1500,,,0,lbfgs,
406,mlp,0.9133995037220843,0.9286644508959204,0.9446409989594172,0.010828531160761297,,,0.1,,,13,,,,1000,,,0,lbfgs,
414,mlp,0.9133995037220843,0.9286644508959204,0.9446409989594172,0.010828531160761297,,,0.1,,,13,,,,2000,,,0,lbfgs,
314,ExtraTreesClassifier,0.9156393819855357,0.928619081215395,0.9465972944849116,0.012111570269386121,,,,entropy,,,,4,sqrt,,100,,,,
330,ExtraTreesClassifier,0.905017258382643,0.9285960182146447,0.9494276795005202,0.014531876161294005,,,,entropy,,,,5,sqrt,,40,,,,
83,RandomForestClassifier,0.9082018408941487,0.9285005267907295,0.9483481262327417,0.01400201407711176,,,,gini,,,,7,sqrt,,500,,,,
81,RandomForestClassifier,0.9077087442472059,0.9284631119922885,0.9479783037475346,0.014171572890133679,,,,gini,,,,7,sqrt,,100,,,,
77,RandomForestClassifier,0.911612426035503,0.9284073942946511,0.9497041420118343,0.014057496276359648,,,,gini,,,,7,auto,,100,,,,
144,RandomForestClassifier,0.8987097304404995,0.9281988255303311,0.9513839750260146,0.01934930727919158,,,,entropy,,,,7,log2,,50,,,,
138,RandomForestClassifier,0.9061883629191322,0.9281363573857769,0.9481015779092703,0.015300998094086235,,,,entropy,,,,7,auto,,200,,,,
72,RandomForestClassifier,0.9143450032873109,0.9280846906746412,0.9386094674556213,0.010428048208606001,,,,gini,,,,6,log2,,50,,,,
109,RandomForestClassifier,0.9141190006574621,0.927978333165718,0.9382807363576595,0.009723074846263577,,,,entropy,,,,4,log2,,100,,,,
182,knn,0.9128862590401052,0.9279204156036782,0.9472840790842872,0.014844222207309373,,ball_tree,,,,,,,,,,7,,,uniform
194,knn,0.9128862590401052,0.9279204156036782,0.9472840790842872,0.014844222207309373,,kd_tree,,,,,,,,,,7,,,uniform
206,knn,0.9128862590401052,0.9279204156036782,0.9472840790842872,0.014844222207309373,,brute,,,,,,,,,,7,,,uniform
170,knn,0.9128862590401052,0.9279204156036782,0.9472840790842872,0.014844222207309373,,auto,,,,,,,,,,7,,,uniform
234,ExtraTreesClassifier,0.8996277915632753,0.9277137682572325,0.9490261341222879,0.017462884219026465,,,,gini,,,,5,auto,,40,,,,
258,ExtraTreesClassifier,0.9037014061207609,0.9277008251116351,0.9459105098855359,0.013915868232881564,,,,gini,,,,6,sqrt,,40,,,,
342,ExtraTreesClassifier,0.9000413564929693,0.927696039867796,0.9499506903353057,0.01688532743253026,,,,entropy,,,,6,auto,,40,,,,
143,RandomForestClassifier,0.9107940446650125,0.9275335445969402,0.9462113740959894,0.014330160773837145,,,,entropy,,,,7,sqrt,,500,,,,
464,mlp,0.911448060486522,0.9274185675602269,0.9417898022892819,0.011648627742142887,,,1e-07,,,13,,,,2000,,,3,lbfgs,
456,mlp,0.911448060486522,0.9274185675602269,0.9417898022892819,0.011648627742142887,,,1e-07,,,13,,,,1000,,,3,lbfgs,
460,mlp,0.911448060486522,0.9274185675602269,0.9417898022892819,0.011648627742142887,,,1e-07,,,13,,,,1500,,,3,lbfgs,
432,mlp,0.9114686061801446,0.9273603481197332,0.9408740894901144,0.011567717780924695,,,0.0001,,,13,,,,1000,,,3,lbfgs,
440,mlp,0.9114686061801446,0.9273603481197332,0.9408740894901144,0.011567717780924695,,,0.0001,,,13,,,,2000,,,3,lbfgs,
436,mlp,0.9114686061801446,0.9273603481197332,0.9408740894901144,0.011567717780924695,,,0.0001,,,13,,,,1500,,,3,lbfgs,
67,RandomForestClassifier,0.9091058514135437,0.9271922279895545,0.9483070348454964,0.014742658555033455,,,,gini,,,,6,auto,,500,,,,
179,knn,0.9185979618671927,0.9270088719768539,0.9398751300728407,0.008768797370724352,,ball_tree,,,,,,,,,,5,,,distance
167,knn,0.9185979618671927,0.9270088719768539,0.9398751300728407,0.008768797370724352,,auto,,,,,,,,,,5,,,distance
191,knn,0.9185979618671927,0.9270088719768539,0.9398751300728407,0.008768797370724352,,kd_tree,,,,,,,,,,5,,,distance
131,RandomForestClassifier,0.9047912557527941,0.9268514706697288,0.9486357659434583,0.015909796504370362,,,,entropy,,,,6,sqrt,,500,,,,
71,RandomForestClassifier,0.9075854700854702,0.926793805214681,0.9482659434582512,0.014612296387421113,,,,gini,,,,6,sqrt,,500,,,,
66,RandomForestClassifier,0.9073614557485524,0.9266779536711498,0.9462113740959894,0.015494623279749016,,,,gini,,,,6,auto,,200,,,,
203,knn,0.9159270216962524,0.9264746839426661,0.9398751300728407,0.009328410895041337,,brute,,,,,,,,,,5,,,distance
137,RandomForestClassifier,0.9074441687344913,0.9264725896074453,0.9476290269559501,0.014826180238357183,,,,entropy,,,,7,auto,,100,,,,
383,ExtraTreesClassifier,0.9062910913872452,0.9264094804201465,0.9481997918834547,0.018244963651820902,,,,entropy,,,,8,sqrt,,20,,,,
80,RandomForestClassifier,0.9079197684036393,0.9264005114659082,0.948594674556213,0.01554324837415922,,,,gini,,,,7,sqrt,,50,,,,
88,RandomForestClassifier,0.9113658777120315,0.9263302437399131,0.9386505588428666,0.01123356069210856,,,,gini,,,,8,auto,,50,,,,
126,RandomForestClassifier,0.902983234714004,0.9261016948978608,0.9477317554240632,0.016235515842387697,,,,entropy,,,,6,auto,,200,,,,
149,RandomForestClassifier,0.8988330046022354,0.9258601876880113,0.9472386587771203,0.017968683456192732,,,,entropy,,,,8,auto,,100,,,,
55,RandomForestClassifier,0.9038050624589087,0.9258156256392468,0.9482248520710059,0.016342712710194822,,,,gini,,,,5,auto,,500,,,,
152,RandomForestClassifier,0.9046319272125724,0.9255830323100593,0.9432258064516128,0.016822799783724265,,,,entropy,,,,8,sqrt,,50,,,,
70,RandomForestClassifier,0.9092291255752794,0.9253633905072312,0.951388888888889,0.015643232066580866,,,,gini,,,,6,sqrt,,200,,,,
141,RandomForestClassifier,0.9050378040762657,0.9250630093023032,0.942800788954635,0.014691572737692964,,,,entropy,,,,7,sqrt,,100,,,,
92,RandomForestClassifier,0.9011166253101737,0.9250353746816165,0.9444033530571991,0.016303287675943773,,,,gini,,,,8,sqrt,,50,,,,
377,ExtraTreesClassifier,0.8998397435897436,0.924991082185511,0.9427471383975026,0.016054061046341966,,,,entropy,,,,8,auto,,20,,,,
402,mlp,0.9065376397107167,0.9248745203296753,0.9474505723204995,0.014941101151434199,,,0.1,,,10,,,,2000,,,0,lbfgs,
398,mlp,0.9065376397107167,0.9248745203296753,0.9474505723204995,0.014941101151434199,,,0.1,,,10,,,,1500,,,0,lbfgs,
394,mlp,0.9065376397107167,0.9248745203296753,0.9474505723204995,0.014941101151434199,,,0.1,,,10,,,,1000,,,0,lbfgs,
127,RandomForestClassifier,0.9031476002629849,0.924808273487854,0.9471153846153846,0.01659202853974567,,,,entropy,,,,6,auto,,500,,,,
59,RandomForestClassifier,0.9058185404339251,0.9247785104957922,0.9460880999342538,0.015132469086523615,,,,gini,,,,5,sqrt,,500,,,,
114,RandomForestClassifier,0.8999013806706115,0.9247222030661957,0.9508957922419461,0.018596591940317077,,,,entropy,,,,5,auto,,200,,,,
129,RandomForestClassifier,0.9073389217619987,0.9247084392901049,0.9407256738987508,0.013369893056452814,,,,entropy,,,,6,sqrt,,100,,,,
404,mlp,0.9025227460711331,0.9246005441679819,0.9482414151925077,0.018926667749272198,,,0.1,,,10,,,,2000,,,3,lbfgs,
396,mlp,0.9025227460711331,0.9246005441679819,0.9482414151925077,0.018926667749272198,,,0.1,,,10,,,,1000,,,3,lbfgs,
400,mlp,0.9025227460711331,0.9246005441679819,0.9482414151925077,0.018926667749272198,,,0.1,,,10,,,,1500,,,3,lbfgs,
252,ExtraTreesClassifier,0.9065170940170939,0.9244534344361046,0.937939646201873,0.010370455393963246,,,,gini,,,,6,auto,,40,,,,
69,RandomForestClassifier,0.9072978303747534,0.924400815567829,0.9458004602235371,0.014372702955770004,,,,gini,,,,6,sqrt,,100,,,,
115,RandomForestClassifier,0.9072373862696442,0.9242198916863529,0.9491699539776464,0.015787245181553923,,,,entropy,,,,5,auto,,500,,,,
265,ExtraTreesClassifier,0.9089414858645629,0.9241538964384158,0.9368425378040762,0.010554030934906535,,,,gini,,,,6,log2,,50,,,,
354,ExtraTreesClassifier,0.9124069478908188,0.9240414485103111,0.9354865220249835,0.008846328814473597,,,,entropy,,,,6,log2,,40,,,,
168,knn,0.9107905982905983,0.9240332890692292,0.9400208116545266,0.012351016048961858,,auto,,,,,,,,,,6,,,uniform
192,knn,0.9107905982905983,0.9240332890692292,0.9400208116545266,0.012351016048961858,,kd_tree,,,,,,,,,,6,,,uniform
180,knn,0.9107905982905983,0.9239387788785651,0.9400208116545266,0.012445885021748496,,ball_tree,,,,,,,,,,6,,,uniform
373,ExtraTreesClassifier,0.9098842018196857,0.9239252589997407,0.9425598335067638,0.011815149903571544,,,,entropy,,,,7,log2,,50,,,,
130,RandomForestClassifier,0.9026134122287968,0.9238649140954832,0.9471153846153846,0.016243708139610145,,,,entropy,,,,6,sqrt,,200,,,,
76,RandomForestClassifier,0.9049967126890203,0.923864387133718,0.9455333662064431,0.014742596184482964,,,,gini,,,,7,auto,,50,,,,
217,ExtraTreesClassifier,0.900206782464847,0.9238286876548303,0.9410197710718002,0.015965202219401023,,,,gini,,,,4,auto,,50,,,,
240,ExtraTreesClassifier,0.9086848635235731,0.9238156341910443,0.9360874089490114,0.009861239655674243,,,,gini,,,,5,sqrt,,40,,,,
313,ExtraTreesClassifier,0.8930727874276262,0.9236579024424618,0.93789802289282,0.016283375712599118,,,,entropy,,,,4,sqrt,,50,,,,
