,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,max_depth,max_features,max_iter,n_estimators,n_neighbors,random_state,solver,weights
27,SVC,0.9546351084812623,0.96519639579361,0.977315296566077,0.0074944732483929735,4,,,,0.01,,rbf,,,,,,,,
22,SVC,0.9546351084812623,0.96519639579361,0.977315296566077,0.0074944732483929735,3,,,,0.01,,rbf,,,,,,,,
32,SVC,0.9546351084812623,0.96519639579361,0.977315296566077,0.0074944732483929735,5,,,,0.01,,rbf,,,,,,,,
37,SVC,0.9546351084812623,0.96519639579361,0.977315296566077,0.0074944732483929735,10,,,,0.01,,rbf,,,,,,,,
17,SVC,0.9546351084812623,0.9651881775161613,0.977273673257024,0.007485632457806399,2,,,,0.01,,rbf,,,,,,,,
12,SVC,0.9543474687705458,0.9640543004937466,0.9780645161290323,0.007992605851989408,1,,,,0.01,,rbf,,,,,,,,
23,SVC,0.9458004602235371,0.9623842493676802,0.9783558792924038,0.011054316407544213,3,,,,0.001,,rbf,,,,,,,,
18,SVC,0.9475262984878369,0.9620662712999621,0.9783142559833506,0.010470936605597713,2,,,,0.001,,rbf,,,,,,,,
28,SVC,0.9435815253122944,0.9617081688822664,0.9774401664932362,0.011510902150572069,4,,,,0.001,,rbf,,,,,,,,
33,SVC,0.9410749506903353,0.9610897771127899,0.9767741935483871,0.012140376783234725,5,,,,0.001,,rbf,,,,,,,,
13,SVC,0.9510601577909271,0.9605644696072536,0.976108220603538,0.008856989404801162,1,,,,0.001,,rbf,,,,,,,,
89,RandomForestClassifier,0.9545473465140479,0.9603447352739757,0.9670343392299688,0.0041773459897599344,,,,gini,,,,8,auto,,100,,,,
90,RandomForestClassifier,0.9534235171696149,0.9602529430156099,0.966618106139438,0.005042198667756446,,,,gini,,,,8,auto,,200,,,,
91,RandomForestClassifier,0.95105098855359,0.9600003277048824,0.9662434963579605,0.005448931618592679,,,,gini,,,,8,auto,,500,,,,
98,RandomForestClassifier,0.9536316337148802,0.9598201728010421,0.9649947970863684,0.004032762712303828,,,,gini,,,,8,log2,,200,,,,
97,RandomForestClassifier,0.9559625390218522,0.959689737364035,0.9646401985111662,0.0033534323140911792,,,,gini,,,,8,log2,,100,,,,
95,RandomForestClassifier,0.9516337148803329,0.9592736667576578,0.9649115504682623,0.004981090265650455,,,,gini,,,,8,sqrt,,500,,,,
94,RandomForestClassifier,0.9496774193548387,0.9589773774168237,0.965993756503642,0.006107716327257967,,,,gini,,,,8,sqrt,,200,,,,
99,RandomForestClassifier,0.9503017689906348,0.9589276480299054,0.965910509885536,0.005628973685787375,,,,gini,,,,8,log2,,500,,,,
88,RandomForestClassifier,0.953155818540434,0.9581030491605214,0.9670759625390218,0.0049675272134935685,,,,gini,,,,8,auto,,50,,,,
157,RandomForestClassifier,0.9503205128205129,0.9578905605942747,0.9640790842872009,0.005312792047056178,,,,entropy,,,,8,log2,,100,,,,
150,RandomForestClassifier,0.9518418314255984,0.9577968660740612,0.9643704474505723,0.004309723207709229,,,,entropy,,,,8,auto,,200,,,,
151,RandomForestClassifier,0.9508844953173777,0.9577205101523519,0.9646618106139438,0.004719246195040076,,,,entropy,,,,8,auto,,500,,,,
38,SVC,0.9347879684418146,0.9576809881909938,0.9730697190426638,0.013187102144519697,10,,,,0.001,,rbf,,,,,,,,
93,RandomForestClassifier,0.9461394380853277,0.9576296691959463,0.9631100082712986,0.006062318297354488,,,,gini,,,,8,sqrt,,100,,,,
155,RandomForestClassifier,0.9508428720083247,0.957362177862338,0.9628303850156087,0.003999027447416149,,,,entropy,,,,8,sqrt,,500,,,,
158,RandomForestClassifier,0.9517169614984391,0.9572222776378705,0.964703433922997,0.004666831741809105,,,,entropy,,,,8,log2,,200,,,,
149,RandomForestClassifier,0.9495109261186265,0.9571982334038684,0.9637877211238293,0.005000749107587967,,,,entropy,,,,8,auto,,100,,,,
87,RandomForestClassifier,0.9503433922996878,0.9571504640889495,0.9632882414151925,0.004629800430674782,,,,gini,,,,7,log2,,500,,,,
83,RandomForestClassifier,0.9505515088449532,0.9571484438122957,0.9624141519250781,0.00427563944717084,,,,gini,,,,7,sqrt,,500,,,,
79,RandomForestClassifier,0.9490114464099896,0.9571300317921626,0.9626137303556659,0.005045308817919643,,,,gini,,,,7,auto,,500,,,,
82,RandomForestClassifier,0.9485119667013527,0.9571154530297651,0.963564929693962,0.005656800405276117,,,,gini,,,,7,sqrt,,200,,,,
159,RandomForestClassifier,0.9506763787721123,0.956877191740195,0.9627887617065556,0.004199118505779058,,,,entropy,,,,8,log2,,500,,,,
96,RandomForestClassifier,0.9496357960457856,0.9568041874389829,0.9645369406867845,0.004971602910416832,,,,gini,,,,8,log2,,50,,,,
86,RandomForestClassifier,0.9483454734651404,0.9566568618597355,0.961831425598335,0.004854727200493378,,,,gini,,,,7,log2,,200,,,,
78,RandomForestClassifier,0.9490946930280958,0.9565891603571505,0.9644747725392886,0.005703984132852715,,,,gini,,,,7,auto,,200,,,,
153,RandomForestClassifier,0.9495109261186264,0.9562935349778783,0.9639542143600417,0.005048138107923116,,,,entropy,,,,8,sqrt,,100,,,,
148,RandomForestClassifier,0.950468262226847,0.9561855096973962,0.9604162330905307,0.003736301968485212,,,,entropy,,,,8,auto,,50,,,,
92,RandomForestClassifier,0.9488865764828303,0.9561111969711587,0.9587031558185405,0.0036880676529129565,,,,gini,,,,8,sqrt,,50,,,,
85,RandomForestClassifier,0.9502185223725286,0.9559040902221485,0.9627055150884496,0.004304093654121633,,,,gini,,,,7,log2,,100,,,,
84,RandomForestClassifier,0.9503433922996878,0.9558052074973951,0.9627887617065556,0.0046244559167198974,,,,gini,,,,7,log2,,50,,,,
154,RandomForestClassifier,0.9499271592091572,0.9557740170392857,0.9614984391259105,0.003901814548509511,,,,entropy,,,,8,sqrt,,200,,,,
81,RandomForestClassifier,0.9463475546305932,0.9554575728219769,0.9633714880332986,0.006528669567805703,,,,gini,,,,7,sqrt,,100,,,,
77,RandomForestClassifier,0.946222684703434,0.9551910779438195,0.9624069478908189,0.005182376143792283,,,,gini,,,,7,auto,,100,,,,
303,ExtraTreesClassifier,0.9482659434582511,0.9551439438564229,0.9654110301768991,0.006112520601146442,,,,gini,,,,8,log2,,500,,,,
297,ExtraTreesClassifier,0.9498685075608153,0.9549351421411375,0.9638709677419355,0.004986123054108364,,,,gini,,,,8,sqrt,,500,,,,
142,RandomForestClassifier,0.9484703433922997,0.9548137965807861,0.9620395421436004,0.005491521303968683,,,,entropy,,,,7,sqrt,,200,,,,
291,ExtraTreesClassifier,0.9482659434582512,0.9543645220810835,0.9648699271592092,0.005975177271146244,,,,gini,,,,8,auto,,500,,,,
143,RandomForestClassifier,0.9482206035379813,0.9542529741441532,0.9601248699271592,0.003799594648887634,,,,entropy,,,,7,sqrt,,500,,,,
139,RandomForestClassifier,0.947429760665973,0.954222167148646,0.9607075962539021,0.004806901929095563,,,,entropy,,,,7,auto,,500,,,,
73,RandomForestClassifier,0.9452237252861602,0.9541147425464244,0.9624557752341311,0.005923409445013342,,,,gini,,,,6,log2,,100,,,,
80,RandomForestClassifier,0.9448074921956295,0.9541065020343016,0.9630272952853598,0.006617717779209053,,,,gini,,,,7,sqrt,,50,,,,
147,RandomForestClassifier,0.9477211238293444,0.9540695045635813,0.9586264308012488,0.00385139843552202,,,,entropy,,,,7,log2,,500,,,,
387,ExtraTreesClassifier,0.9482659434582512,0.9539356336984609,0.9645369406867845,0.00579105293128652,,,,entropy,,,,8,sqrt,,500,,,,
393,ExtraTreesClassifier,0.9467044707429323,0.9536050365982728,0.9639958376690947,0.006054874597148455,,,,entropy,,,,8,log2,,500,,,,
390,ExtraTreesClassifier,0.9497606659729448,0.9536024820053075,0.9571416831032216,0.002693887122153615,,,,entropy,,,,8,log2,,40,,,,
137,RandomForestClassifier,0.9462643080124871,0.9535575197324176,0.9585431841831425,0.0042479727766632,,,,entropy,,,,7,auto,,100,,,,
146,RandomForestClassifier,0.9489698231009365,0.9533643876468257,0.9587513007284079,0.003436074262814555,,,,entropy,,,,7,log2,,200,,,,
138,RandomForestClassifier,0.9452237252861603,0.9532267208098075,0.9595837669094692,0.005001899754676216,,,,entropy,,,,7,auto,,200,,,,
381,ExtraTreesClassifier,0.9466222879684417,0.9532171838451756,0.9639958376690947,0.0061060970260826825,,,,entropy,,,,8,auto,,500,,,,
75,RandomForestClassifier,0.9463891779396462,0.9530829873276044,0.9592507804370447,0.004926809056022479,,,,gini,,,,6,log2,,500,,,,
76,RandomForestClassifier,0.9400208116545266,0.9530383818357084,0.9638293444328825,0.008203198448412774,,,,gini,,,,7,auto,,50,,,,
74,RandomForestClassifier,0.9465556711758584,0.9527750227306779,0.9595119933829611,0.004903558220031523,,,,gini,,,,6,log2,,200,,,,
152,RandomForestClassifier,0.9442247658688867,0.952720139004338,0.9584183142559833,0.004951327377306251,,,,entropy,,,,8,sqrt,,50,,,,
156,RandomForestClassifier,0.9464724245577523,0.9527198177988222,0.9573200992555831,0.0041996015717992285,,,,entropy,,,,8,log2,,50,,,,
71,RandomForestClassifier,0.9428928199791884,0.9527085311364107,0.9602081165452654,0.006514989757219068,,,,gini,,,,6,sqrt,,500,,,,
290,ExtraTreesClassifier,0.9463757396449703,0.9526296972458421,0.9629136316337149,0.005843059245506507,,,,gini,,,,8,auto,,100,,,,
144,RandomForestClassifier,0.9460145681581685,0.9525455704767319,0.9602913631633715,0.00491744257391408,,,,entropy,,,,7,log2,,50,,,,
67,RandomForestClassifier,0.9436004162330904,0.9524660059205805,0.9587096774193549,0.0055494114363672095,,,,gini,,,,6,auto,,500,,,,
386,ExtraTreesClassifier,0.9441415192507805,0.9524554564231185,0.964828303850156,0.00755070938127261,,,,entropy,,,,8,sqrt,,100,,,,
141,RandomForestClassifier,0.9448074921956297,0.952446060734182,0.9574855252274607,0.004527049943354617,,,,entropy,,,,7,sqrt,,100,,,,
136,RandomForestClassifier,0.9450988553590011,0.952426963886101,0.9614151925078044,0.006302268160779012,,,,entropy,,,,7,auto,,50,,,,
285,ExtraTreesClassifier,0.9440335305719921,0.9523589196274701,0.9632049947970864,0.006523436320559115,,,,gini,,,,7,log2,,500,,,,
66,RandomForestClassifier,0.9445577523413111,0.9521624660237084,0.9585015608740896,0.005033367411679143,,,,gini,,,,6,auto,,200,,,,
65,RandomForestClassifier,0.9449323621227887,0.952118022673894,0.9571133167907362,0.004522981125129577,,,,gini,,,,6,auto,,100,,,,
279,ExtraTreesClassifier,0.9438691650230111,0.9517889365052976,0.9633298647242454,0.006677223766148341,,,,gini,,,,7,sqrt,,500,,,,
302,ExtraTreesClassifier,0.942430966469428,0.9517733729178939,0.9614151925078044,0.00699978587576899,,,,gini,,,,8,log2,,100,,,,
385,ExtraTreesClassifier,0.942800788954635,0.9517435353541572,0.9622060353798128,0.007709246726092332,,,,entropy,,,,8,sqrt,,50,,,,
380,ExtraTreesClassifier,0.9437047994740303,0.951719356343826,0.9689490114464101,0.009153531768931553,,,,entropy,,,,8,auto,,100,,,,
296,ExtraTreesClassifier,0.9469099276791585,0.951659073012511,0.9602913631633715,0.004707572170731218,,,,gini,,,,8,sqrt,,100,,,,
70,RandomForestClassifier,0.9428511966701353,0.9514653809552153,0.9582518210197711,0.0053433308356394,,,,gini,,,,6,sqrt,,200,,,,
363,ExtraTreesClassifier,0.9444444444444444,0.9513576512248569,0.9626222684703434,0.00639235124318729,,,,entropy,,,,7,auto,,500,,,,
72,RandomForestClassifier,0.9363995837669095,0.9512203192762305,0.9626550868486351,0.00906677753561533,,,,gini,,,,6,log2,,50,,,,
145,RandomForestClassifier,0.945639958376691,0.9512112321361501,0.9596670135275754,0.005156867248962006,,,,entropy,,,,7,log2,,100,,,,
301,ExtraTreesClassifier,0.9436226166995397,0.9511834736854347,0.961789802289282,0.006209563460736682,,,,gini,,,,8,log2,,50,,,,
68,RandomForestClassifier,0.9366493236212279,0.9511005003827785,0.9593340270551509,0.007904511413160804,,,,gini,,,,6,sqrt,,50,,,,
392,ExtraTreesClassifier,0.9462113740959894,0.9510185591110509,0.9589594172736732,0.00463895813590407,,,,entropy,,,,8,log2,,100,,,,
126,RandomForestClassifier,0.9440582726326743,0.9509077473128542,0.9557960457856399,0.004257328134158867,,,,entropy,,,,6,auto,,200,,,,
375,ExtraTreesClassifier,0.944474505723205,0.9508331578504476,0.9632049947970864,0.006875374181646251,,,,entropy,,,,7,log2,,500,,,,
128,RandomForestClassifier,0.9435171696149844,0.9507612652829174,0.958210197710718,0.005696639883934074,,,,entropy,,,,6,sqrt,,50,,,,
69,RandomForestClassifier,0.9445993756503641,0.9507569585976693,0.9559139784946237,0.004600099188638104,,,,gini,,,,6,sqrt,,100,,,,
135,RandomForestClassifier,0.9429344432882414,0.9507369128421317,0.9568782518210197,0.0048563710033484,,,,entropy,,,,6,log2,,500,,,,
273,ExtraTreesClassifier,0.9429240631163708,0.9506948253415075,0.962372528616025,0.006773425490183015,,,,gini,,,,7,auto,,500,,,,
295,ExtraTreesClassifier,0.94456771860618,0.9505976293733036,0.9579604578563996,0.0046613346443642725,,,,gini,,,,8,sqrt,,50,,,,
369,ExtraTreesClassifier,0.943129520052597,0.9504460432885151,0.9615816857440166,0.006434185735882704,,,,entropy,,,,7,sqrt,,500,,,,
125,RandomForestClassifier,0.9474030243261012,0.9504108492208629,0.9538813735691988,0.0024591475573381124,,,,entropy,,,,6,auto,,100,,,,
134,RandomForestClassifier,0.9426014568158169,0.9502282649223737,0.9552549427679501,0.004185600384334886,,,,entropy,,,,6,log2,,200,,,,
140,RandomForestClassifier,0.9437458908612755,0.9502029392870265,0.9555046826222685,0.004980833760076665,,,,entropy,,,,7,sqrt,,50,,,,
378,ExtraTreesClassifier,0.9446409989594173,0.9501248086962889,0.958210197710718,0.004749861586765133,,,,entropy,,,,8,auto,,40,,,,
131,RandomForestClassifier,0.943309053069719,0.9500761585462218,0.9559209157127992,0.004261100087918917,,,,entropy,,,,6,sqrt,,500,,,,
289,ExtraTreesClassifier,0.9447731755424064,0.9500591503891751,0.959916753381894,0.005193258218359863,,,,gini,,,,8,auto,,50,,,,
374,ExtraTreesClassifier,0.9411160420775805,0.9499301581535231,0.9581685744016648,0.005432971565435013,,,,entropy,,,,7,log2,,100,,,,
130,RandomForestClassifier,0.9414776274713839,0.9499185697836943,0.9565452653485953,0.005316853019918311,,,,entropy,,,,6,sqrt,,200,,,,
384,ExtraTreesClassifier,0.9397600262984878,0.9499111724788104,0.9607492195629552,0.007054332882396458,,,,entropy,,,,8,sqrt,,40,,,,
300,ExtraTreesClassifier,0.9405818540433925,0.9496838988808092,0.9644953173777315,0.008013316031642102,,,,gini,,,,8,log2,,40,,,,
284,ExtraTreesClassifier,0.9428418803418804,0.9496556057717107,0.9627055150884495,0.007015066682439497,,,,gini,,,,7,log2,,100,,,,
391,ExtraTreesClassifier,0.9407051282051282,0.9495276705382365,0.962372528616025,0.007245709377470391,,,,entropy,,,,8,log2,,50,,,,
277,ExtraTreesClassifier,0.9407700312174818,0.9495172961815881,0.9625390218522373,0.008146454265364757,,,,gini,,,,7,sqrt,,50,,,,
127,RandomForestClassifier,0.9422684703433922,0.9491145386715706,0.9535067637877211,0.004063964862273323,,,,entropy,,,,6,auto,,500,,,,
373,ExtraTreesClassifier,0.9410613943808532,0.9490866492073167,0.9611238293444329,0.006921226727527508,,,,entropy,,,,7,log2,,50,,,,
272,ExtraTreesClassifier,0.9423487836949376,0.9489666028360497,0.9610822060353797,0.006361564156375901,,,,gini,,,,7,auto,,100,,,,
362,ExtraTreesClassifier,0.9386505588428665,0.9489365237695504,0.9583350676378772,0.006836752487996209,,,,entropy,,,,7,auto,,100,,,,
379,ExtraTreesClassifier,0.9407700312174818,0.9489093625763759,0.9569198751300728,0.006430158346338544,,,,entropy,,,,8,auto,,50,,,,
133,RandomForestClassifier,0.9402289281997919,0.9487507325469785,0.9585848074921955,0.006243742938085338,,,,entropy,,,,6,log2,,100,,,,
278,ExtraTreesClassifier,0.9427186061801447,0.9487176323014394,0.9603329864724246,0.0063632607563527685,,,,gini,,,,7,sqrt,,100,,,,
361,ExtraTreesClassifier,0.9394380853277836,0.9484870525785037,0.9651196670135276,0.009554488108442786,,,,entropy,,,,7,auto,,50,,,,
267,ExtraTreesClassifier,0.9400476660092045,0.9484279309233685,0.9613319458896982,0.007632034482677654,,,,gini,,,,6,log2,,500,,,,
255,ExtraTreesClassifier,0.9435404339250493,0.9483713491521064,0.9575442247658689,0.004844111537883097,,,,gini,,,,6,auto,,500,,,,
294,ExtraTreesClassifier,0.940270551508845,0.94824762345546,0.9595837669094693,0.007655799299882536,,,,gini,,,,8,sqrt,,40,,,,
64,RandomForestClassifier,0.9393964620187304,0.94821221046179,0.9578163771712158,0.00712277172741102,,,,gini,,,,6,auto,,50,,,,
288,ExtraTreesClassifier,0.9383142559833507,0.9479778983923305,0.9607492195629553,0.008377859800545355,,,,gini,,,,8,auto,,40,,,,
261,ExtraTreesClassifier,0.9409516765285997,0.9479764247465761,0.9586264308012488,0.006541992087184463,,,,gini,,,,6,sqrt,,500,,,,
389,ExtraTreesClassifier,0.9414858645627876,0.9477552968123687,0.9555879292403746,0.0046010237059592495,,,,entropy,,,,8,log2,,20,,,,
271,ExtraTreesClassifier,0.9442514474772539,0.947645418186321,0.9551716961498439,0.0039054494697500276,,,,gini,,,,7,auto,,50,,,,
129,RandomForestClassifier,0.939729448491155,0.9474984179174525,0.951633714880333,0.0044206827831828185,,,,entropy,,,,6,sqrt,,100,,,,
377,ExtraTreesClassifier,0.9360618014464169,0.9474762331863108,0.9541420118343196,0.006768522343103752,,,,entropy,,,,8,auto,,20,,,,
357,ExtraTreesClassifier,0.9410338593030901,0.9474610126970248,0.9587513007284079,0.006230971077875229,,,,entropy,,,,6,log2,,500,,,,
345,ExtraTreesClassifier,0.940992767915845,0.9474001875238167,0.9576690946930281,0.005908235694320355,,,,entropy,,,,6,auto,,500,,,,
351,ExtraTreesClassifier,0.9407462195923735,0.9473019899690837,0.9585848074921957,0.006477619185534983,,,,entropy,,,,6,sqrt,,500,,,,
368,ExtraTreesClassifier,0.9419378698224853,0.9471999762602101,0.9554630593132154,0.00469877550312584,,,,entropy,,,,7,sqrt,,100,,,,
259,ExtraTreesClassifier,0.9399243918474688,0.9471233408657564,0.9517585848074921,0.004170557362196139,,,,gini,,,,6,sqrt,,50,,,,
299,ExtraTreesClassifier,0.9403954214360043,0.9470992774757285,0.9577523413111342,0.006144241538027131,,,,gini,,,,8,log2,,20,,,,
356,ExtraTreesClassifier,0.939063475546306,0.9469780266692938,0.9601248699271593,0.007436275612603938,,,,entropy,,,,6,log2,,100,,,,
59,RandomForestClassifier,0.9381061394380853,0.9468557339118453,0.9535153019023986,0.005393224951762071,,,,gini,,,,5,sqrt,,500,,,,
55,RandomForestClassifier,0.9378563995837669,0.9468424321038584,0.954383788254756,0.005981604303798966,,,,gini,,,,5,auto,,500,,,,
58,RandomForestClassifier,0.9376066597294485,0.9467646938695926,0.9536807278742763,0.0057647381200685785,,,,gini,,,,5,sqrt,,200,,,,
54,RandomForestClassifier,0.9354838709677419,0.9467469252867076,0.9542183622828784,0.006702263204380146,,,,gini,,,,5,auto,,200,,,,
293,ExtraTreesClassifier,0.943850156087409,0.9466751818625267,0.95069033530572,0.0031460552872737504,,,,gini,,,,8,sqrt,,20,,,,
283,ExtraTreesClassifier,0.9366370808678501,0.9466531815081403,0.9634547346514047,0.009754003731556429,,,,gini,,,,7,log2,,50,,,,
266,ExtraTreesClassifier,0.9391847468770546,0.9466351204537788,0.957003121748179,0.005800660624153301,,,,gini,,,,6,log2,,100,,,,
189,knn,0.9355046826222686,0.9465638381425222,0.9619979188345473,0.008730163513341464,,ball_tree,,,,,,,,,,10,,,distance
177,knn,0.9355046826222686,0.9465638381425222,0.9619979188345473,0.008730163513341464,,auto,,,,,,,,,,10,,,distance
201,knn,0.9355046826222686,0.9465638381425222,0.9619979188345473,0.008730163513341464,,kd_tree,,,,,,,,,,10,,,distance
63,RandomForestClassifier,0.9377315296566077,0.9465613584633037,0.9551695616211745,0.006155085049773248,,,,gini,,,,5,log2,,500,,,,
276,ExtraTreesClassifier,0.9366781722550954,0.946543990104544,0.9558792924037461,0.0064741418632510775,,,,gini,,,,7,sqrt,,40,,,,
213,knn,0.9355046826222686,0.9465388641570904,0.9618730489073881,0.008686043331503647,,brute,,,,,,,,,,10,,,distance
366,ExtraTreesClassifier,0.9416502301117686,0.9464168703704845,0.9592507804370448,0.00661693563154303,,,,entropy,,,,7,sqrt,,40,,,,
383,ExtraTreesClassifier,0.9364828303850157,0.9461360570466469,0.9570031217481789,0.006829528365117977,,,,entropy,,,,8,sqrt,,20,,,,
62,RandomForestClassifier,0.9398126951092611,0.9460589923519563,0.9521091811414392,0.0047944321268874835,,,,gini,,,,5,log2,,200,,,,
282,ExtraTreesClassifier,0.9415219189412738,0.9459377832782939,0.9537565036420396,0.004734310624615523,,,,gini,,,,7,log2,,40,,,,
60,RandomForestClassifier,0.9382310093652446,0.9458139043334353,0.9557127991675337,0.0071122153902844635,,,,gini,,,,5,log2,,50,,,,
254,ExtraTreesClassifier,0.9369247205785668,0.9457341930284379,0.9605411030176899,0.008084150519299081,,,,gini,,,,6,auto,,100,,,,
61,RandomForestClassifier,0.9368990634755463,0.9456679121504624,0.954006243496358,0.00704012420689238,,,,gini,,,,5,log2,,100,,,,
57,RandomForestClassifier,0.939729448491155,0.9456142017307471,0.9511758584807493,0.004441356176994488,,,,gini,,,,5,sqrt,,100,,,,
260,ExtraTreesClassifier,0.9385683760683761,0.9455266952912436,0.9529240374609781,0.005125904663474451,,,,gini,,,,6,sqrt,,100,,,,
252,ExtraTreesClassifier,0.9381893860561915,0.9454667376123791,0.9576690946930281,0.006829119795500013,,,,gini,,,,6,auto,,40,,,,
258,ExtraTreesClassifier,0.9378287310979618,0.9453345911317175,0.9622476586888657,0.008942409412004212,,,,gini,,,,6,sqrt,,40,,,,
360,ExtraTreesClassifier,0.932733399079553,0.9452371235584234,0.9596670135275754,0.009074265597681364,,,,entropy,,,,7,auto,,40,,,,
132,RandomForestClassifier,0.9372736732570239,0.9452075121042144,0.9515715467328371,0.004612328060207864,,,,entropy,,,,6,log2,,50,,,,
253,ExtraTreesClassifier,0.9388560157790926,0.94511048511953,0.9607492195629552,0.008142084599690456,,,,gini,,,,6,auto,,50,,,,
237,ExtraTreesClassifier,0.9368425378040763,0.9450477768405008,0.9565452653485953,0.006635689316779048,,,,gini,,,,5,auto,,500,,,,
350,ExtraTreesClassifier,0.9379109138724522,0.9449306613412911,0.9566701352757545,0.006647216807117884,,,,entropy,,,,6,sqrt,,100,,,,
187,knn,0.9390010405827263,0.9448519119424826,0.9609989594172735,0.008339057313129113,,ball_tree,,,,,,,,,,9,,,distance
287,ExtraTreesClassifier,0.9377731529656608,0.9447442458374982,0.9549635796045786,0.006525664721998737,,,,gini,,,,8,auto,,20,,,,
173,knn,0.9366370808678501,0.944684563184443,0.9581061394380853,0.00751598938487579,,auto,,,,,,,,,,8,,,distance
197,knn,0.9366370808678501,0.944684563184443,0.9581061394380853,0.00751598938487579,,kd_tree,,,,,,,,,,8,,,distance
185,knn,0.9366370808678501,0.944684563184443,0.9581061394380853,0.00751598938487579,,ball_tree,,,,,,,,,,8,,,distance
209,knn,0.9366370808678501,0.944684563184443,0.9581061394380853,0.00751598938487579,,brute,,,,,,,,,,8,,,distance
53,RandomForestClassifier,0.9352341311134235,0.9446783231088041,0.9518196856906533,0.005693749638914001,,,,gini,,,,5,auto,,100,,,,
211,knn,0.9383218277449048,0.9446711098386036,0.9609989594172735,0.008467883229586259,,brute,,,,,,,,,,9,,,distance
199,knn,0.9383218277449048,0.9446711098386036,0.9609989594172735,0.008467883229586259,,kd_tree,,,,,,,,,,9,,,distance
175,knn,0.9383218277449048,0.9446711098386036,0.9609989594172735,0.008467883229586259,,auto,,,,,,,,,,9,,,distance
243,ExtraTreesClassifier,0.9374178172255094,0.9446557747552304,0.9563371488033299,0.006705599669038405,,,,gini,,,,5,sqrt,,500,,,,
52,RandomForestClassifier,0.936149843912591,0.9446212747514678,0.9516129032258066,0.005416013701680567,,,,gini,,,,5,auto,,50,,,,
119,RandomForestClassifier,0.9359833506763787,0.9445750888873838,0.9487179487179487,0.004843944489051423,,,,entropy,,,,5,sqrt,,500,,,,
124,RandomForestClassifier,0.9365660770031218,0.9445329979660405,0.9547554630593132,0.006137340691508225,,,,entropy,,,,6,auto,,50,,,,
114,RandomForestClassifier,0.9356087408949012,0.9444397885037844,0.9498345740281224,0.005190193844860111,,,,entropy,,,,5,auto,,200,,,,
249,ExtraTreesClassifier,0.9384451019066403,0.9444215735170671,0.9552549427679501,0.006143217088715903,,,,gini,,,,5,log2,,500,,,,
371,ExtraTreesClassifier,0.9343184183142559,0.9443842387634511,0.9592091571279917,0.008362482823666471,,,,entropy,,,,7,log2,,20,,,,
122,RandomForestClassifier,0.935525494276795,0.9443654692781802,0.9515504682622269,0.005155429726032116,,,,entropy,,,,5,log2,,200,,,,
327,ExtraTreesClassifier,0.9370069033530571,0.9443446032342214,0.9551300728407908,0.006063674559181867,,,,entropy,,,,5,auto,,500,,,,
270,ExtraTreesClassifier,0.933267587113741,0.9441967679678397,0.9535483870967741,0.006707245042752563,,,,gini,,,,7,auto,,40,,,,
333,ExtraTreesClassifier,0.9351166995397765,0.9439220089745983,0.9559625390218522,0.007156205377964326,,,,entropy,,,,5,sqrt,,500,,,,
183,knn,0.936863083497699,0.9438562675440126,0.958792924037461,0.00789279359384701,,ball_tree,,,,,,,,,,7,,,distance
195,knn,0.936863083497699,0.9438398309891145,0.958792924037461,0.007891080784128547,,kd_tree,,,,,,,,,,7,,,distance
207,knn,0.936863083497699,0.9438398309891145,0.958792924037461,0.007891080784128547,,brute,,,,,,,,,,7,,,distance
171,knn,0.936863083497699,0.9438398309891145,0.958792924037461,0.007891080784128547,,auto,,,,,,,,,,7,,,distance
118,RandomForestClassifier,0.9370655567117586,0.9437866494125599,0.9514672216441208,0.004891107883910648,,,,entropy,,,,5,sqrt,,200,,,,
56,RandomForestClassifier,0.9311550468262227,0.943771799387144,0.9504266389177939,0.0067869026250945725,,,,gini,,,,5,sqrt,,50,,,,
236,ExtraTreesClassifier,0.9364727153188691,0.943571469424587,0.9512591050988554,0.004851056697235312,,,,gini,,,,5,auto,,100,,,,
188,knn,0.9310301768990635,0.9435673548127121,0.9608324661810614,0.00980269989330408,,ball_tree,,,,,,,,,,10,,,uniform
200,knn,0.9310301768990635,0.9435673548127121,0.9608324661810614,0.00980269989330408,,kd_tree,,,,,,,,,,10,,,uniform
176,knn,0.9310301768990635,0.9435673548127121,0.9608324661810614,0.00980269989330408,,auto,,,,,,,,,,10,,,uniform
212,knn,0.9310301768990635,0.9435423808272804,0.9607075962539022,0.009758742886170976,,brute,,,,,,,,,,10,,,uniform
113,RandomForestClassifier,0.9332362122788761,0.9435357625911536,0.9499687825182102,0.005667238675357384,,,,entropy,,,,5,auto,,100,,,,
367,ExtraTreesClassifier,0.9361850756081526,0.9435258654248088,0.9481426692965155,0.0043014544493860385,,,,entropy,,,,7,sqrt,,50,,,,
344,ExtraTreesClassifier,0.9355276134122288,0.9435124616793951,0.9597918834547347,0.008404060182456779,,,,entropy,,,,6,auto,,100,,,,
264,ExtraTreesClassifier,0.9384451019066404,0.943462032755437,0.9482630272952853,0.003344463075455878,,,,gini,,,,6,log2,,40,,,,
123,RandomForestClassifier,0.9334443288241415,0.9434617950154651,0.9493860561914672,0.0057840531443333325,,,,entropy,,,,5,log2,,500,,,,
121,RandomForestClassifier,0.9342767950052029,0.9433915122383064,0.9513839750260146,0.006031632030881625,,,,entropy,,,,5,log2,,100,,,,
