,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,max_depth,max_features,max_iter,n_estimators,n_neighbors,random_state,solver,weights
411,mlp,0.667776134122288,0.703127524063048,0.7461186264308013,0.02934114612104469,,,0.1,,,13,,,,1500,,,1,lbfgs,
415,mlp,0.667776134122288,0.703127524063048,0.7461186264308013,0.02934114612104469,,,0.1,,,13,,,,2000,,,1,lbfgs,
407,mlp,0.667776134122288,0.703127524063048,0.7461186264308013,0.02934114612104469,,,0.1,,,13,,,,1000,,,1,lbfgs,
233,ExtraTreesClassifier,0.6889698231009365,0.7030961906188833,0.7140655818540433,0.00855982222561028,,,,gini,,,,5,auto,,20,,,,
340,ExtraTreesClassifier,0.6902191894127377,0.7029089348154625,0.7383350676378772,0.01795252153550088,,,,entropy,,,,6,auto,,10,,,,
221,ExtraTreesClassifier,0.6884911550468261,0.7022750376108057,0.7288173898750823,0.014480378521659456,,,,gini,,,,4,sqrt,,20,,,,
406,mlp,0.6770057899090156,0.702259333260814,0.7366701352757544,0.022732455983236637,,,0.1,,,13,,,,1000,,,0,lbfgs,
410,mlp,0.6770057899090156,0.702259333260814,0.7366701352757544,0.022732455983236637,,,0.1,,,13,,,,1500,,,0,lbfgs,
414,mlp,0.6770057899090156,0.702259333260814,0.7366701352757544,0.022732455983236637,,,0.1,,,13,,,,2000,,,0,lbfgs,
424,mlp,0.669810157790927,0.7022384557574464,0.7312382934443288,0.02299411046588816,,,0.0001,,,10,,,,1500,,,3,lbfgs,
428,mlp,0.669810157790927,0.7022384557574464,0.7312382934443288,0.02299411046588816,,,0.0001,,,10,,,,2000,,,3,lbfgs,
420,mlp,0.669810157790927,0.7022384557574464,0.7312382934443288,0.02299411046588816,,,0.0001,,,10,,,,1000,,,3,lbfgs,
160,Ridge Classifier,0.662406947890819,0.7018249821609504,0.7227679500520292,0.021339141073831176,,,1,,,,,,,,,,,,
358,ExtraTreesClassifier,0.665818858560794,0.7016893665580932,0.7267013527575442,0.022347305037738116,,,,entropy,,,,7,auto,,10,,,,
317,ExtraTreesClassifier,0.6761290322580645,0.7014795731763634,0.7338502894954508,0.020000836406711707,,,,entropy,,,,4,log2,,20,,,,
292,ExtraTreesClassifier,0.6706139438085328,0.7011938314515959,0.7422542735042735,0.024732022147499234,,,,gini,,,,8,sqrt,,10,,,,
191,knn,0.690550041356493,0.7010899815007516,0.7248283038501561,0.012849889853057083,,kd_tree,,,,,,,,,,5,,,distance
167,knn,0.690550041356493,0.7010899815007516,0.7248283038501561,0.012849889853057083,,auto,,,,,,,,,,5,,,distance
425,mlp,0.6537228796844182,0.700820470745669,0.7258382642998028,0.02667241288884645,,,0.0001,,,10,,,,1500,,,9,lbfgs,
429,mlp,0.6537228796844182,0.700820470745669,0.7258382642998028,0.02667241288884645,,,0.0001,,,10,,,,2000,,,9,lbfgs,
421,mlp,0.6537228796844182,0.700820470745669,0.7258382642998028,0.02667241288884645,,,0.0001,,,10,,,,1000,,,9,lbfgs,
205,knn,0.6853221564760027,0.7008073622083067,0.7268054110301769,0.015631063074253045,,brute,,,,,,,,,,6,,,distance
409,mlp,0.6713921761998686,0.700802866015225,0.7237669094693029,0.017487750182322313,,,0.1,,,13,,,,1000,,,9,lbfgs,
449,mlp,0.6548118014464168,0.7007705677572602,0.726947731755424,0.026584527483308924,,,1e-07,,,10,,,,1500,,,9,lbfgs,
453,mlp,0.6548118014464168,0.7007705677572602,0.726947731755424,0.026584527483308924,,,1e-07,,,10,,,,2000,,,9,lbfgs,
445,mlp,0.6548118014464168,0.7007705677572602,0.726947731755424,0.026584527483308924,,,1e-07,,,10,,,,1000,,,9,lbfgs,
161,Ridge Classifier,0.6616625310173697,0.7006244385744906,0.7229344432882414,0.021433753622003376,,,0.1,,,,,,,,,,,,
179,knn,0.6886889991728702,0.7006220659637773,0.7263683662851197,0.014136437962800577,,ball_tree,,,,,,,,,,5,,,distance
413,mlp,0.6712278106508877,0.7005535516983528,0.7237669094693029,0.017582517970311032,,,0.1,,,13,,,,1500,,,9,lbfgs,
417,mlp,0.6712278106508877,0.7005535516983528,0.7237669094693029,0.017582517970311032,,,0.1,,,13,,,,2000,,,9,lbfgs,
162,Ridge Classifier,0.6615384615384615,0.700466962011547,0.7226014568158169,0.021393958169029614,,,0.01,,,,,,,,,,,,
163,Ridge Classifier,0.6615384615384615,0.7004544218266504,0.7225182101977107,0.021377415347724332,,,0.001,,,,,,,,,,,,
165,Ridge Classifier,0.6615384615384615,0.7004544218266504,0.7225182101977107,0.021377415347724332,,,0,,,,,,,,,,,,
164,Ridge Classifier,0.6615384615384615,0.7004503126879258,0.7225182101977107,0.021376751535341354,,,0.0001,,,,,,,,,,,,
257,ExtraTreesClassifier,0.6744432882414152,0.7002512557459528,0.727050460223537,0.016887674591331895,,,,gini,,,,6,sqrt,,20,,,,
215,ExtraTreesClassifier,0.6805350098619329,0.7000476352227333,0.7216233090530697,0.015653501192959874,,,,gini,,,,4,auto,,20,,,,
388,ExtraTreesClassifier,0.6739192965154504,0.6993799799682694,0.7404051610782381,0.023622996935426962,,,,entropy,,,,8,log2,,10,,,,
437,mlp,0.6870760959470636,0.6991787281219363,0.7151925078043704,0.009470875404566459,,,0.0001,,,13,,,,1500,,,9,lbfgs,
433,mlp,0.6870760959470636,0.6991787281219363,0.7151925078043704,0.009470875404566459,,,0.0001,,,13,,,,1000,,,9,lbfgs,
441,mlp,0.6870760959470636,0.6991787281219363,0.7151925078043704,0.009470875404566459,,,0.0001,,,13,,,,2000,,,9,lbfgs,
0,SVC,0.6570719602977667,0.6987328705784641,0.7355463059313216,0.027314327816242514,1,,,,,,linear,,,,,,,,
305,ExtraTreesClassifier,0.674793217535153,0.6981602050994711,0.7230593132154006,0.018549109433754377,,,,entropy,,,,4,auto,,20,,,,
256,ExtraTreesClassifier,0.670508711374096,0.6978140202958102,0.7180934656741109,0.019401591486690486,,,,gini,,,,6,sqrt,,10,,,,
371,ExtraTreesClassifier,0.6922372528616025,0.6976066551114777,0.7086004273504273,0.0058585059507686305,,,,entropy,,,,7,log2,,20,,,,
465,mlp,0.6846441485864562,0.6974862935209529,0.7154006243496358,0.01096254705275654,,,1e-07,,,13,,,,2000,,,9,lbfgs,
461,mlp,0.6846441485864562,0.6974862935209529,0.7154006243496358,0.01096254705275654,,,1e-07,,,13,,,,1500,,,9,lbfgs,
457,mlp,0.6846441485864562,0.6974862935209529,0.7154006243496358,0.01096254705275654,,,1e-07,,,13,,,,1000,,,9,lbfgs,
1,SVC,0.6519437551695615,0.6973479924826279,0.7283870967741937,0.02820561658613146,2,,,,,,linear,,,,,,,,
442,mlp,0.672542735042735,0.6968587910084347,0.7360041623309054,0.021125883151346673,,,1e-07,,,10,,,,1000,,,0,lbfgs,
450,mlp,0.672542735042735,0.6968587910084347,0.7360041623309054,0.021125883151346673,,,1e-07,,,10,,,,2000,,,0,lbfgs,
446,mlp,0.672542735042735,0.6968587910084347,0.7360041623309054,0.021125883151346673,,,1e-07,,,10,,,,1500,,,0,lbfgs,
207,knn,0.6845825115055884,0.6967085254922244,0.7244953173777314,0.014614940361206433,,brute,,,,,,,,,,7,,,distance
2,SVC,0.6545492142266336,0.6964784402342235,0.7230176899063475,0.02611771106725657,3,,,,,,linear,,,,,,,,
3,SVC,0.6551282051282051,0.6963136734349014,0.7184807492195628,0.025098443830848405,4,,,,,,linear,,,,,,,,
4,SVC,0.6555831265508684,0.6957568234792679,0.7176066597294485,0.02453749603100525,5,,,,,,linear,,,,,,,,
6,SVC,0.6611248966087676,0.6948775512577642,0.7182726326742976,0.022482468951255247,7,,,,,,linear,,,,,,,,
5,SVC,0.6570719602977668,0.6948379926947125,0.7176482830385015,0.023412938362962203,6,,,,,,linear,,,,,,,,
426,mlp,0.6705703484549639,0.6947246618790283,0.7323204994797086,0.021448668875630468,,,0.0001,,,10,,,,2000,,,0,lbfgs,
418,mlp,0.6705703484549639,0.6947246618790283,0.7323204994797086,0.021448668875630468,,,0.0001,,,10,,,,1000,,,0,lbfgs,
422,mlp,0.6705703484549639,0.6947246618790283,0.7323204994797086,0.021448668875630468,,,0.0001,,,10,,,,1500,,,0,lbfgs,
335,ExtraTreesClassifier,0.6801664932362123,0.6946803421882065,0.7109677419354838,0.011028533751416908,,,,entropy,,,,5,log2,,20,,,,
169,knn,0.6785009861932938,0.6946251247707262,0.717315296566077,0.01479024054079516,,auto,,,,,,,,,,6,,,distance
193,knn,0.6785009861932938,0.6946251247707262,0.717315296566077,0.01479024054079516,,kd_tree,,,,,,,,,,6,,,distance
7,SVC,0.6614143920595533,0.6945762132777261,0.7174401664932362,0.022322886487704748,8,,,,,,linear,,,,,,,,
280,ExtraTreesClassifier,0.6714019851116625,0.6944336298412581,0.7325977975016437,0.020438787979100367,,,,gini,,,,7,log2,,10,,,,
181,knn,0.6787886259040106,0.6939326549363369,0.7192299687825182,0.016036142197524455,,ball_tree,,,,,,,,,,6,,,distance
8,SVC,0.6601736972704715,0.6936300526585486,0.7171488033298647,0.022655183751839537,9,,,,,,linear,,,,,,,,
171,knn,0.6813482216708023,0.6929158792171479,0.71843912591051,0.01426432159238907,,auto,,,,,,,,,,7,,,distance
195,knn,0.6813482216708023,0.6929158792171479,0.71843912591051,0.01426432159238907,,kd_tree,,,,,,,,,,7,,,distance
9,SVC,0.6589330024813895,0.69282190060622,0.7171071800208118,0.022543256742234914,10,,,,,,linear,,,,,,,,
209,knn,0.6838634122287968,0.6925076133232901,0.7154630593132154,0.012204166314205336,,brute,,,,,,,,,,8,,,distance
