,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,max_depth,max_features,max_iter,n_estimators,n_neighbors,random_state,solver,weights
155,RandomForestClassifier,0.7023339907955293,0.7610078857206728,0.8322649572649573,0.03366258465429373,,,,entropy,,,,8,sqrt,,500,,,,
95,RandomForestClassifier,0.7049638395792243,0.7609514209289434,0.8345660749506904,0.034112253805751655,,,,gini,,,,8,sqrt,,500,,,,
159,RandomForestClassifier,0.7043063773833005,0.7599449820353916,0.8314431295200526,0.033782085291506246,,,,entropy,,,,8,log2,,500,,,,
139,RandomForestClassifier,0.7094017094017093,0.7598263222513972,0.8289776462853385,0.03146128238160547,,,,entropy,,,,7,auto,,500,,,,
157,RandomForestClassifier,0.6974030243261014,0.7597659707924443,0.8299638395792241,0.03429047082430485,,,,entropy,,,,8,log2,,100,,,,
81,RandomForestClassifier,0.7039776462853387,0.7597230261690802,0.840154503616042,0.03468869676063027,,,,gini,,,,7,sqrt,,100,,,,
83,RandomForestClassifier,0.7133464825772519,0.7596694639027306,0.8334155161078238,0.03305586013119567,,,,gini,,,,7,sqrt,,500,,,,
146,RandomForestClassifier,0.7094017094017094,0.7595145849266729,0.8297994740302432,0.03249001926377096,,,,entropy,,,,7,log2,,200,,,,
148,RandomForestClassifier,0.6916502301117685,0.759411080927065,0.8228961209730441,0.03481412592191731,,,,entropy,,,,8,auto,,50,,,,
142,RandomForestClassifier,0.7021696252465484,0.7594025091902215,0.8335798816568046,0.03297274522041933,,,,entropy,,,,7,sqrt,,200,,,,
151,RandomForestClassifier,0.7005259697567391,0.7591471035901606,0.8276627218934911,0.03365221304892821,,,,entropy,,,,8,auto,,500,,,,
79,RandomForestClassifier,0.7028270874424721,0.7585634298546385,0.8268408941485865,0.03278602195554172,,,,gini,,,,7,auto,,500,,,,
143,RandomForestClassifier,0.7059500328731099,0.7585211256165303,0.8283201840894149,0.033331712714343355,,,,entropy,,,,7,sqrt,,500,,,,
71,RandomForestClassifier,0.7143326758711375,0.7583594823979439,0.8289776462853387,0.032288543474970594,,,,gini,,,,6,sqrt,,500,,,,
125,RandomForestClassifier,0.6997041420118343,0.7583395057046406,0.8335798816568047,0.035595863300427986,,,,entropy,,,,6,auto,,100,,,,
137,RandomForestClassifier,0.7008547008547009,0.7582581157880859,0.8286489151873767,0.03559166763273348,,,,entropy,,,,7,auto,,100,,,,
147,RandomForestClassifier,0.6997041420118343,0.7582100702605199,0.8242110453648915,0.03152688489706881,,,,entropy,,,,7,log2,,500,,,,
154,RandomForestClassifier,0.7077580539119,0.7581979833353459,0.8133629191321499,0.030032230141505144,,,,entropy,,,,8,sqrt,,200,,,,
70,RandomForestClassifier,0.7135108481262328,0.7580899938667172,0.8309500328731098,0.031284091639936513,,,,gini,,,,6,sqrt,,200,,,,
141,RandomForestClassifier,0.7068764568764568,0.7580626513568572,0.8163214990138068,0.031665842998272,,,,entropy,,,,7,sqrt,,100,,,,
91,RandomForestClassifier,0.6978961209730441,0.7579810562952423,0.835552268244576,0.03617574508645133,,,,gini,,,,8,auto,,500,,,,
85,RandomForestClassifier,0.720249835634451,0.7579367920901389,0.8217455621301775,0.03009906033830384,,,,gini,,,,7,log2,,100,,,,
99,RandomForestClassifier,0.7056213017751479,0.7579152130475807,0.8266765285996055,0.03271547857729337,,,,gini,,,,8,log2,,500,,,,
149,RandomForestClassifier,0.6872123602892833,0.7578352341963731,0.8291420118343196,0.03683506491425542,,,,entropy,,,,8,auto,,100,,,,
67,RandomForestClassifier,0.7141683103221566,0.7577200369283288,0.8258547008547009,0.03042933713464538,,,,gini,,,,6,auto,,500,,,,
90,RandomForestClassifier,0.6975673898750823,0.757576335585826,0.835387902695595,0.03582904526636614,,,,gini,,,,8,auto,,200,,,,
87,RandomForestClassifier,0.6964168310322156,0.7575736936501173,0.8337442472057857,0.03589001792884673,,,,gini,,,,7,log2,,500,,,,
78,RandomForestClassifier,0.6983892176199868,0.7575512053159406,0.8317718606180144,0.03451788338588574,,,,gini,,,,7,auto,,200,,,,
134,RandomForestClassifier,0.7214003944773175,0.7573437509876071,0.8219099276791584,0.028441203055841146,,,,entropy,,,,6,log2,,200,,,,
94,RandomForestClassifier,0.7005259697567391,0.757274156912019,0.8309500328731099,0.03361914378963423,,,,gini,,,,8,sqrt,,200,,,,
129,RandomForestClassifier,0.6992110453648916,0.7570229651023858,0.8201019066403682,0.03359092731210967,,,,entropy,,,,6,sqrt,,100,,,,
82,RandomForestClassifier,0.705456936226167,0.7569334608670273,0.8228961209730441,0.03126977363595799,,,,gini,,,,7,sqrt,,200,,,,
72,RandomForestClassifier,0.7164694280078896,0.7568903138708334,0.8217455621301776,0.0312348006705679,,,,gini,,,,6,log2,,50,,,,
140,RandomForestClassifier,0.6921433267587114,0.7568523481735271,0.8240466798159105,0.03407386946136781,,,,entropy,,,,7,sqrt,,50,,,,
138,RandomForestClassifier,0.7061143984220908,0.7568183495381298,0.8240466798159106,0.03345366631274464,,,,entropy,,,,7,auto,,200,,,,
127,RandomForestClassifier,0.7123602892833663,0.756780952148085,0.8266765285996054,0.032617586306854116,,,,entropy,,,,6,auto,,500,,,,
92,RandomForestClassifier,0.6898422090729783,0.7565908076272712,0.8445923734385273,0.04035388459346186,,,,gini,,,,8,sqrt,,50,,,,
130,RandomForestClassifier,0.7115384615384616,0.7565893328006217,0.8301282051282052,0.03119863395917756,,,,entropy,,,,6,sqrt,,200,,,,
74,RandomForestClassifier,0.6960880999342537,0.7563001143046097,0.8299638395792241,0.03463963740830638,,,,gini,,,,6,log2,,200,,,,
86,RandomForestClassifier,0.7054569362261671,0.7561990387789589,0.8329224194608811,0.03480390399917756,,,,gini,,,,7,log2,,200,,,,
33,SVC,0.6842537804076265,0.7561960475422014,0.7965976331360947,0.035254257540753384,5,,,,0.001,,rbf,,,,,,,,
97,RandomForestClassifier,0.710387902695595,0.7561830485531784,0.8201019066403682,0.03261488179339737,,,,gini,,,,8,log2,,100,,,,
135,RandomForestClassifier,0.7071005917159763,0.7561457786857387,0.8291420118343196,0.032020096611795786,,,,entropy,,,,6,log2,,500,,,,
158,RandomForestClassifier,0.6975673898750822,0.7561233374794813,0.8283201840894149,0.035851460698229996,,,,entropy,,,,8,log2,,200,,,,
145,RandomForestClassifier,0.7026627218934911,0.7559683531586628,0.8242110453648916,0.03142097107206882,,,,entropy,,,,7,log2,,100,,,,
18,SVC,0.6829388560157791,0.7559215163236142,0.7972550953320184,0.036469030675430794,2,,,,0.001,,rbf,,,,,,,,
131,RandomForestClassifier,0.7094017094017094,0.7558833565701697,0.8274983563445102,0.03326254621310386,,,,entropy,,,,6,sqrt,,500,,,,
73,RandomForestClassifier,0.7082511505588428,0.75565789660445,0.830785667324129,0.033009452190542944,,,,gini,,,,6,log2,,100,,,,
98,RandomForestClassifier,0.6998685075608153,0.755421916023814,0.8247041420118343,0.0348069639639249,,,,gini,,,,8,log2,,200,,,,
28,SVC,0.6829388560157791,0.7553744692980457,0.7982412886259039,0.0355768902467583,4,,,,0.001,,rbf,,,,,,,,
75,RandomForestClassifier,0.7036489151873767,0.7550839922093668,0.8271696252465482,0.0334890705326226,,,,gini,,,,6,log2,,500,,,,
77,RandomForestClassifier,0.715318869165023,0.7550502957470989,0.8141847468770546,0.027203439141817276,,,,gini,,,,7,auto,,100,,,,
23,SVC,0.6837606837606837,0.7549882670886666,0.7952827087442472,0.035524013936155,3,,,,0.001,,rbf,,,,,,,,
144,RandomForestClassifier,0.6990466798159106,0.7548512689996206,0.8066239316239316,0.02632080351566711,,,,entropy,,,,7,log2,,50,,,,
13,SVC,0.6946088099934253,0.7546788473486775,0.8025147928994083,0.037470937965313984,1,,,,0.001,,rbf,,,,,,,,
76,RandomForestClassifier,0.6880341880341881,0.7546440669442668,0.8301282051282052,0.04178260111535621,,,,gini,,,,7,auto,,50,,,,
124,RandomForestClassifier,0.7160339660339661,0.7545319357632045,0.818293885601578,0.029735240269465273,,,,entropy,,,,6,auto,,50,,,,
38,SVC,0.6783366206443129,0.7542143296264175,0.791364479676168,0.03292288435170507,10,,,,0.001,,rbf,,,,,,,,
126,RandomForestClassifier,0.7018408941485864,0.7541278887058108,0.820595003287311,0.03194801262024926,,,,entropy,,,,6,auto,,200,,,,
153,RandomForestClassifier,0.6949375410913873,0.7539796519941374,0.8159927679158449,0.03360064162769157,,,,entropy,,,,8,sqrt,,100,,,,
61,RandomForestClassifier,0.7067718606180146,0.7537870984049805,0.8255259697567391,0.03387677683494752,,,,gini,,,,5,log2,,100,,,,
89,RandomForestClassifier,0.6937869822485206,0.7537745651506891,0.8271696252465484,0.03483961277989761,,,,gini,,,,8,auto,,100,,,,
66,RandomForestClassifier,0.7113740959894805,0.753459356993323,0.8238823142669296,0.030942055353759216,,,,gini,,,,6,auto,,200,,,,
150,RandomForestClassifier,0.6972386587771204,0.7534082010230861,0.8186226166995397,0.03229526866191697,,,,entropy,,,,8,auto,,200,,,,
123,RandomForestClassifier,0.7123602892833663,0.7532820978000798,0.8197731755424063,0.030503001455770066,,,,entropy,,,,5,log2,,500,,,,
133,RandomForestClassifier,0.7102235371466141,0.7532387456588256,0.8228961209730441,0.03435740986725376,,,,entropy,,,,6,log2,,100,,,,
69,RandomForestClassifier,0.7098948060486523,0.7531785161780167,0.8344017094017093,0.034535029930629256,,,,gini,,,,6,sqrt,,100,,,,
93,RandomForestClassifier,0.700525969756739,0.7525981469413038,0.8260190664036817,0.032842735957546505,,,,gini,,,,8,sqrt,,100,,,,
136,RandomForestClassifier,0.6992110453648916,0.7525356664092927,0.8115548980933596,0.03199445906184635,,,,entropy,,,,7,auto,,50,,,,
156,RandomForestClassifier,0.6793228139381986,0.7525290213726777,0.8026791584483892,0.033836198973326584,,,,entropy,,,,8,log2,,50,,,,
68,RandomForestClassifier,0.7092074592074592,0.7524311255954613,0.825525969756739,0.032956741037657576,,,,gini,,,,6,sqrt,,50,,,,
96,RandomForestClassifier,0.717948717948718,0.7522538802633707,0.8131985535831688,0.029658279646831133,,,,gini,,,,8,log2,,50,,,,
152,RandomForestClassifier,0.713182117028271,0.7522359688818231,0.8251972386587771,0.03400987021572757,,,,entropy,,,,8,sqrt,,50,,,,
80,RandomForestClassifier,0.7084155161078238,0.7521991869269591,0.8209237343852729,0.03010574660941389,,,,gini,,,,7,sqrt,,50,,,,
62,RandomForestClassifier,0.7098948060486522,0.7519111105899317,0.8222386587771203,0.03102520469176599,,,,gini,,,,5,log2,,200,,,,
63,RandomForestClassifier,0.7085798816568047,0.7518646674116204,0.8099112426035503,0.02964206495225854,,,,gini,,,,5,log2,,500,,,,
118,RandomForestClassifier,0.7110453648915187,0.7515525502913114,0.8215811965811965,0.03240201124546193,,,,entropy,,,,5,sqrt,,200,,,,
119,RandomForestClassifier,0.7071005917159764,0.7513424762051135,0.8199375410913873,0.03137397782583766,,,,entropy,,,,5,sqrt,,500,,,,
303,ExtraTreesClassifier,0.7020052596975673,0.751187358817229,0.8135272846811308,0.03078324780830694,,,,gini,,,,8,log2,,500,,,,
128,RandomForestClassifier,0.6954306377383301,0.750893973658709,0.8232248520710058,0.034591633955158865,,,,entropy,,,,6,sqrt,,50,,,,
55,RandomForestClassifier,0.713182117028271,0.7504084562900746,0.8194444444444445,0.02948976173324946,,,,gini,,,,5,auto,,500,,,,
65,RandomForestClassifier,0.693129520052597,0.7501975061790247,0.8202662721893491,0.03466425186480169,,,,gini,,,,6,auto,,100,,,,
64,RandomForestClassifier,0.7013477975016436,0.7501968547048466,0.8046515450361604,0.030942424534130368,,,,gini,,,,6,auto,,50,,,,
122,RandomForestClassifier,0.7123602892833663,0.749754803138919,0.8174720578566733,0.029599403771450428,,,,entropy,,,,5,log2,,200,,,,
391,ExtraTreesClassifier,0.7018408941485865,0.7494984466637813,0.8380177514792899,0.034758228161112785,,,,entropy,,,,8,log2,,50,,,,
387,ExtraTreesClassifier,0.6997041420118344,0.7494620722268075,0.8053090072320842,0.03048664020956085,,,,entropy,,,,8,sqrt,,500,,,,
54,RandomForestClassifier,0.7061143984220907,0.7492669931356245,0.8219099276791584,0.03364031059442415,,,,gini,,,,5,auto,,200,,,,
117,RandomForestClassifier,0.7108809993425378,0.7492669875911634,0.8084319526627218,0.02778518307309262,,,,entropy,,,,5,sqrt,,100,,,,
291,ExtraTreesClassifier,0.6982248520710059,0.7492620724264081,0.8184582511505588,0.03274716819463244,,,,gini,,,,8,auto,,500,,,,
132,RandomForestClassifier,0.6917249417249418,0.7492161531996697,0.8145134779750164,0.035357036385643324,,,,entropy,,,,6,log2,,50,,,,
121,RandomForestClassifier,0.7066074950690335,0.7491048620044625,0.8128698224852071,0.02932053202711024,,,,entropy,,,,5,log2,,100,,,,
84,RandomForestClassifier,0.690499671268902,0.7490167688344511,0.8054733727810651,0.031440577866663474,,,,gini,,,,7,log2,,50,,,,
386,ExtraTreesClassifier,0.7140039447731756,0.7490119922812231,0.8196088099934253,0.03125445661110226,,,,entropy,,,,8,sqrt,,100,,,,
59,RandomForestClassifier,0.7133464825772518,0.7488767850531087,0.8204306377383299,0.031145708202473026,,,,gini,,,,5,sqrt,,500,,,,
56,RandomForestClassifier,0.7043063773833005,0.7486424594941079,0.8178007889546351,0.032278109458539796,,,,gini,,,,5,sqrt,,50,,,,
115,RandomForestClassifier,0.7075936883629191,0.7483816646778685,0.8100756081525312,0.029242147172658526,,,,entropy,,,,5,auto,,500,,,,
114,RandomForestClassifier,0.7026627218934912,0.7482775785098463,0.8230604865220249,0.03464938352829429,,,,entropy,,,,5,auto,,200,,,,
392,ExtraTreesClassifier,0.6941157133464826,0.7479955650410196,0.813034188034188,0.03204603223226878,,,,entropy,,,,8,log2,,100,,,,
58,RandomForestClassifier,0.7049638395792241,0.7478702934871765,0.8232248520710059,0.032726224260699335,,,,gini,,,,5,sqrt,,200,,,,
381,ExtraTreesClassifier,0.695595003287311,0.7477664651365951,0.8171433267587114,0.03329154559427728,,,,entropy,,,,8,auto,,500,,,,
360,ExtraTreesClassifier,0.7141683103221566,0.7477257743366634,0.8018573307034844,0.0261447262114782,,,,entropy,,,,7,auto,,40,,,,
297,ExtraTreesClassifier,0.7029914529914529,0.7475924189585529,0.8123767258382644,0.032065921927482983,,,,gini,,,,8,sqrt,,500,,,,
52,RandomForestClassifier,0.7077580539119002,0.7475866832135564,0.8102399737015122,0.030955933967735612,,,,gini,,,,5,auto,,50,,,,
393,ExtraTreesClassifier,0.6972386587771204,0.7475278675703252,0.8064595660749507,0.02945100743346445,,,,entropy,,,,8,log2,,500,,,,
88,RandomForestClassifier,0.6970742932281394,0.7474692293498488,0.7934746877054569,0.03156700378839403,,,,gini,,,,8,auto,,50,,,,
378,ExtraTreesClassifier,0.7056213017751479,0.747249416417748,0.798076923076923,0.02967895503825073,,,,entropy,,,,8,auto,,40,,,,
113,RandomForestClassifier,0.7117028270874424,0.7467468498312655,0.8255259697567389,0.033378017766652494,,,,entropy,,,,5,auto,,100,,,,
296,ExtraTreesClassifier,0.6964168310322156,0.7466180048722506,0.8217455621301776,0.034137569867885575,,,,gini,,,,8,sqrt,,100,,,,
300,ExtraTreesClassifier,0.6845825115055885,0.746368298978189,0.7997205785667325,0.03137151300926294,,,,gini,,,,8,log2,,40,,,,
60,RandomForestClassifier,0.6931295200525971,0.7462343545010878,0.8153353057199212,0.03612436285477809,,,,gini,,,,5,log2,,50,,,,
116,RandomForestClassifier,0.7082511505588428,0.7459660732762631,0.8102399737015121,0.03402712998024208,,,,entropy,,,,5,sqrt,,50,,,,
112,RandomForestClassifier,0.7075936883629191,0.7459414669579505,0.8141847468770547,0.030083619316322956,,,,entropy,,,,5,auto,,50,,,,
301,ExtraTreesClassifier,0.6921433267587114,0.7458580089574095,0.8043228139381986,0.033827789785456516,,,,gini,,,,8,log2,,50,,,,
294,ExtraTreesClassifier,0.6735700197238659,0.7456584139026696,0.8095825115055884,0.03621058785861008,,,,gini,,,,8,sqrt,,40,,,,
385,ExtraTreesClassifier,0.7036489151873767,0.745572222482812,0.8095825115055885,0.030817572041109093,,,,entropy,,,,8,sqrt,,50,,,,
279,ExtraTreesClassifier,0.7112097304404995,0.7455465349945868,0.8064595660749507,0.02987015245616628,,,,gini,,,,7,sqrt,,500,,,,
390,ExtraTreesClassifier,0.7097304404996713,0.7455224138166197,0.8169789612097306,0.03298619919142503,,,,entropy,,,,8,log2,,40,,,,
367,ExtraTreesClassifier,0.7025474525474524,0.7455079538620997,0.803336620644313,0.029263612180844,,,,entropy,,,,7,sqrt,,50,,,,
285,ExtraTreesClassifier,0.6952662721893491,0.7454029556302284,0.8082675871137409,0.030774598198445156,,,,gini,,,,7,log2,,500,,,,
120,RandomForestClassifier,0.6975673898750823,0.7452874478723629,0.8146778435239974,0.035692077464316775,,,,entropy,,,,5,log2,,50,,,,
375,ExtraTreesClassifier,0.7021696252465484,0.745153072313412,0.810897435897436,0.031045457543739968,,,,entropy,,,,7,log2,,500,,,,
369,ExtraTreesClassifier,0.7034845496383959,0.7450401898578722,0.8113905325443787,0.03200887663864777,,,,entropy,,,,7,sqrt,,500,,,,
57,RandomForestClassifier,0.7041420118343195,0.7449296083536842,0.8174720578566732,0.032620704030450906,,,,gini,,,,5,sqrt,,100,,,,
383,ExtraTreesClassifier,0.7102235371466141,0.7445215831454592,0.7872287968441815,0.02136331991269292,,,,entropy,,,,8,sqrt,,20,,,,
290,ExtraTreesClassifier,0.7140039447731755,0.7444294563800059,0.8026791584483892,0.02627281181948328,,,,gini,,,,8,auto,,100,,,,
273,ExtraTreesClassifier,0.7015121630506247,0.744368331468731,0.8104043392504932,0.029996446706870662,,,,gini,,,,7,auto,,500,,,,
374,ExtraTreesClassifier,0.7112097304404996,0.7442764736096404,0.803007889546351,0.028086147537823847,,,,entropy,,,,7,log2,,100,,,,
380,ExtraTreesClassifier,0.6955950032873109,0.7440640237218659,0.8161571334648258,0.03237424843780155,,,,entropy,,,,8,auto,,100,,,,
282,ExtraTreesClassifier,0.7044707429322814,0.7439791685171306,0.8294707429322814,0.03467465894131768,,,,gini,,,,7,log2,,40,,,,
361,ExtraTreesClassifier,0.6977317554240632,0.7439108164008263,0.810568704799474,0.030507492608485596,,,,entropy,,,,7,auto,,50,,,,
368,ExtraTreesClassifier,0.7020052596975673,0.743887230263354,0.8118836291913215,0.032193630043523346,,,,entropy,,,,7,sqrt,,100,,,,
